Raw Data,Notes,Major Category,Frame limits,Frame image name,CPC filename,Institution,Project,Station,Location,Country,Sitename,Site ID,Site Code,Latitude,Longtitude,Easting,Northing,Projection,Datum,Transect,Transect Direction,Transect Length,Depth,Quad,Habitat,Water Quality,Photo date,Photo time,Photographer,Camera,Lens,Analysis date,Analysis tech
ACB,,HC,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWB,,TWB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3052.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWB,,TWB,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3053.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,,HC,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3054.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE,,HC,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,,DC,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3055.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,,DC,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,,DC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,,DC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3056.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,,HC,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3057.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3058.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,,DC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3059.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWB,,TWB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,,DC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3060.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB,,HC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,**,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3061.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,,HC,*,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,,DC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,AB,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,,DC,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,AL,,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.JPG,C:\CPCe_41_inst\So. Pagawanen\Transect 1\GOPR3062.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
